tcp      6 431794 ESTABLISHED src=192.168.100.12 dst=192.168.100.31 sport=1458 dport=445 packets=62 bytes=5891 src=192.168.100.31 dst=192.168.100.12 sport=445 dport=1458 packets=54 bytes=5847 [ASSURED] mark=0 use=1
tcp      6 431889 ESTABLISHED src=192.168.100.42 dst=192.168.100.31 sport=38994 dport=445 packets=401 bytes=39587 src=192.168.100.31 dst=192.168.100.42 sport=445 dport=38994 packets=561 bytes=658011 [ASSURED] mark=0 use=1
