tcp      6 431924 ESTABLISHED src=192.168.100.12 dst=192.168.100.31 sport=1458 dport=445 packets=136 bytes=11809 src=192.168.100.31 dst=192.168.100.12 sport=445 dport=1458 packets=116 bytes=11899 [ASSURED] mark=0 use=1
udp      17 8 src=192.168.100.21 dst=192.168.100.255 sport=138 dport=138 packets=3 bytes=687 [UNREPLIED] src=192.168.100.255 dst=192.168.100.21 sport=138 dport=138 packets=0 bytes=0 mark=0 use=1
udp      17 23 src=192.168.100.31 dst=192.168.100.1 sport=33023 dport=53 packets=2 bytes=146 src=192.168.100.1 dst=192.168.100.31 sport=53 dport=33023 packets=2 bytes=146 [ASSURED] mark=0 use=1
tcp      6 429465 ESTABLISHED src=192.168.100.41 dst=192.168.100.31 sport=1547 dport=22 packets=825 bytes=60297 src=192.168.100.31 dst=192.168.100.41 sport=22 dport=1547 packets=724 bytes=94577 [ASSURED] mark=0 use=1
udp      17 2 src=192.168.100.41 dst=192.168.100.255 sport=137 dport=137 packets=6 bytes=468 [UNREPLIED] src=192.168.100.255 dst=192.168.100.41 sport=137 dport=137 packets=0 bytes=0 mark=0 use=1
udp      17 2 src=192.168.100.25 dst=192.168.100.255 sport=137 dport=137 packets=9 bytes=702 [UNREPLIED] src=192.168.100.255 dst=192.168.100.25 sport=137 dport=137 packets=0 bytes=0 mark=0 use=1
udp      17 5 src=192.168.100.23 dst=192.168.100.255 sport=138 dport=138 packets=3 bytes=687 [UNREPLIED] src=192.168.100.255 dst=192.168.100.23 sport=138 dport=138 packets=0 bytes=0 mark=0 use=1
tcp      6 431709 ESTABLISHED src=192.168.100.42 dst=192.168.100.31 sport=38994 dport=445 packets=423 bytes=40731 src=192.168.100.31 dst=192.168.100.42 sport=445 dport=38994 packets=583 bytes=659243 [ASSURED] mark=0 use=1
