tcp      6 431708 ESTABLISHED src=192.168.100.12 dst=192.168.100.31 sport=1458 dport=445 packets=181 bytes=14977 src=192.168.100.31 dst=192.168.100.12 sport=445 dport=1458 packets=155 bytes=15159 [ASSURED] mark=0 use=1
udp      17 9 src=192.168.100.24 dst=192.168.100.255 sport=138 dport=138 packets=3 bytes=687 [UNREPLIED] src=192.168.100.255 dst=192.168.100.24 sport=138 dport=138 packets=0 bytes=0 mark=0 use=1
udp      17 9 src=192.168.100.245 dst=192.168.100.255 sport=137 dport=137 packets=3 bytes=234 [UNREPLIED] src=192.168.100.255 dst=192.168.100.245 sport=137 dport=137 packets=0 bytes=0 mark=0 use=1
udp      17 22 src=192.168.100.2 dst=192.168.100.255 sport=137 dport=137 packets=3 bytes=234 [UNREPLIED] src=192.168.100.255 dst=192.168.100.2 sport=137 dport=137 packets=0 bytes=0 mark=0 use=1
udp      17 9 src=192.168.100.31 dst=192.168.100.245 sport=137 dport=137 packets=3 bytes=270 [UNREPLIED] src=192.168.100.245 dst=192.168.100.31 sport=137 dport=137 packets=0 bytes=0 mark=0 use=1
udp      17 22 src=192.168.100.23 dst=192.168.100.255 sport=138 dport=138 packets=3 bytes=687 [UNREPLIED] src=192.168.100.255 dst=192.168.100.23 sport=138 dport=138 packets=0 bytes=0 mark=0 use=1
tcp      6 431830 ESTABLISHED src=192.168.100.42 dst=192.168.100.31 sport=38994 dport=445 packets=445 bytes=41875 src=192.168.100.31 dst=192.168.100.42 sport=445 dport=38994 packets=605 bytes=660475 [ASSURED] mark=0 use=1
